"word","positive","negative","freq"
"threats",0.698,0.004,2660
"vaccine",0.768,0.074,6013
"arrivals",0.7,0.006,586
"day",0.708,0.016,173835
"stock",0.718,0.026,128530
"active",0.706,0.014,64448
"overview",0.692,0,24275
"demonstrations",0.694,0.002,1154
"insertion",0.696,0.004,1021
"computational",0.694,0.002,319
"monitoring",0.706,0.014,19714
"pediatric",0.714,0.022,4147
"chambers",0.692,0,439
"chat",0.71,0.02,2785
"antibody",0.702,0.012,5549
"cabozantinib",0.69,0,939
"diabetic",0.692,0.002,1586
"extremities",0.714,0.024,1225
"requested",0.696,0.008,4431
"integrations",0.69,0.002,3822
"probe",0.71,0.022,2051
"social",0.74,0.052,22197
"backlighting",0.778,0.09,398
"determine",0.686,0,16999
"gtlds",0.688,0.002,266
"profile",0.696,0.01,55425
"rather",0.688,0.002,53160
"legal",0.714,0.028,33554
"partnering",0.686,0,8547
"email",0.696,0.01,3682
"assays",0.762,0.076,2761
"classifieds",0.718,0.032,708
"fermentation",0.69,0.004,388
"summary",0.686,0.002,45488
"purchase",0.71,0.026,70829
"piccs",0.69,0.006,199
"bravo",0.738,0.056,212
"alone",0.682,0,19720
"transitions",0.696,0.014,6332
"forum",0.682,0,1778
"marketed",0.68,0,3339
"substantial",0.686,0.006,53499
"switch",0.686,0.006,13680
"assisted",0.714,0.034,2902
"files",0.68,0,2850
"doctor",0.688,0.008,2686
"ehealth",0.692,0.012,655
"refractive",0.684,0.004,309
"opioid",0.744,0.064,2482
"contained",0.678,0,19967
"identify",0.678,0,22532
"transmission",0.756,0.078,18633
"litigation",0.702,0.024,21327
"booking",0.708,0.032,12894
"announcements",0.676,0,12125
"profiles",0.676,0,4117
"uplift",0.676,0,5887
"approve",0.676,0,3220
"analyses",0.682,0.006,1832
"surgical",0.726,0.05,9047
"docket",0.68,0.004,929
"estimated",0.68,0.006,43628
"desktops",0.686,0.012,1052
"targeting",0.676,0.002,34591
"waiting",0.674,0,20569
"panels",0.694,0.02,3848
"virtualized",0.676,0.002,953
"psychosis",0.674,0,528
"myrisk",0.674,0,391
"music",0.718,0.046,4908
"abstract",0.676,0.004,1518
"ratemaking",0.69,0.018,422
"cytokinetics",0.708,0.036,310
"type",0.674,0.002,106033
"interesting",0.676,0.004,52033
"presentations",0.672,0,8070
"explore",0.672,0,8715
"human",0.692,0.02,12769
"prescribing",0.674,0.002,1887
"renal",0.676,0.004,2741
"interventional",0.676,0.004,814
"customer",0.718,0.048,390954
"installations",0.684,0.014,5650
"frontline",0.68,0.01,3684
"whereas",0.67,0,10945
"hour",0.674,0.004,12824
"broadband",0.728,0.058,12257
"beliefs",0.67,0,7117
"glioblastoma",0.67,0,367
"neuropathy",0.67,0,582
"purposes",0.668,0,21544
"renewals",0.7,0.032,13663
"docs",0.674,0.006,1549
"lpg",0.668,0,499
"silver",0.714,0.046,6282
"ultrasound",0.69,0.022,787
"verification",0.694,0.026,2822
"als",0.704,0.036,954
"yelp",0.694,0.026,1258
"commissions",0.682,0.016,12563
"restricted",0.668,0.002,9716
"agreed",0.666,0,8888
"cerner",0.678,0.012,406
"develop",0.668,0.002,47540
"totaled",0.678,0.012,49862
"visibility",0.676,0.01,57112
"federal",0.718,0.052,34467
"satellite",0.738,0.072,11092
"docsis",0.67,0.004,482
"compatible",0.666,0,1524
"confirmatory",0.68,0.014,1044
"cyberknife",0.712,0.046,234
"catheters",0.71,0.046,854
"logos",0.692,0.028,2710
"shrinks",0.664,0,518
"set",0.67,0.006,120316
"reason",0.664,0,81828
"deploying",0.664,0,11775
"individuals",0.67,0.006,10972
"hearings",0.67,0.006,1692
"measurement",0.682,0.018,8085
"monetizing",0.664,0.002,2909
"submissions",0.676,0.014,2714
"pay",0.672,0.01,85771
"recommendation",0.664,0.002,2783
"rooms",0.69,0.028,6892
"endometrial",0.662,0,460
"intravenous",0.666,0.004,713
"cheesecake",0.664,0.002,207
"infusion",0.71,0.05,4216
"restatement",0.684,0.024,1474
"correct",0.67,0.01,87254
"guiding",0.668,0.008,14358
"drilled",0.68,0.02,15801
"viable",0.662,0.002,5400
"install",0.664,0.004,8422
"ventilation",0.69,0.03,793
"tables",0.66,0.002,9186
"preparations",0.658,0,1874
"ugg",0.658,0,219
"reasons",0.658,0,56828
"conversations",0.66,0.002,26883
"populations",0.666,0.008,5418
"fields",0.684,0.026,4864
"adopting",0.66,0.002,4401
"tool",0.698,0.042,19869
"unstructured",0.66,0.004,490
"commencement",0.656,0,1061
"atherectomy",0.656,0,824
"internet",0.67,0.016,5394
"attending",0.654,0,5366
"listed",0.656,0.002,7542
"mechanisms",0.664,0.01,5820
"heart",0.682,0.028,10058
"gamers",0.664,0.01,966
"catheter",0.684,0.03,1773
"terrestrial",0.686,0.032,1045
"isos",0.706,0.052,369
"renewable",0.734,0.082,11335
"programs",0.694,0.042,149029
"cycles",0.662,0.01,20634
"audience",0.694,0.042,12187
"proposals",0.674,0.022,6133
"antagonist",0.652,0,771
"exhibitors",0.674,0.022,597
"collaborator",0.652,0,464
"vip",0.652,0,458
"measure",0.656,0.004,34377
"nonperforming",0.724,0.072,11572
"metering",0.698,0.046,1897
"lesion",0.656,0.004,687
"ssds",0.654,0.002,345
"remind",0.65,0,83003
"accounted",0.652,0.002,21995
"modified",0.654,0.004,5751
"sheepskin",0.65,0,248
"payers",0.698,0.048,11885
"exercise",0.652,0.002,9836
"scaling",0.652,0.002,6313
"tickets",0.666,0.016,3048
"datacom",0.686,0.036,1252
"paypal",0.678,0.03,371
"screens",0.744,0.096,4253
"deal",0.682,0.034,120540
"prepared",0.65,0.002,111745
"hired",0.664,0.016,11779
"rule",0.666,0.018,15578
"registered",0.666,0.018,4382
"realtime",0.652,0.004,2241
"cios",0.662,0.014,955
"detection",0.694,0.046,5111
"seeking",0.648,0.002,10643
"realnetworks",0.674,0.028,194
"crack",0.652,0.006,3382
"thousands",0.654,0.008,11170
"assessed",0.648,0.002,2068
"spine",0.696,0.05,5207
"biotechnology",0.648,0.002,708
"radiosurgery",0.708,0.062,314
"meta",0.684,0.04,641
"begin",0.644,0,121661
"managed",0.676,0.032,38892
"deploy",0.646,0.002,22954
"establish",0.644,0,10288
"subscriptions",0.678,0.034,6097
"inform",0.648,0.004,5042
"clinician",0.644,0,872
"heterozygous",0.642,0,225
"market",0.682,0.04,1051979
"pain",0.684,0.042,11616
"hiring",0.678,0.036,26725
"withholding",0.642,0,866
"jill",0.686,0.044,1033
"letter",0.67,0.028,8808
"cybersecurity",0.658,0.016,2489
"primate",0.646,0.004,395
"associated",0.646,0.006,131803
"ready",0.646,0.006,52788
"names",0.652,0.012,7075
"arpu",0.676,0.036,5043
"multimode",0.652,0.012,282
"shooter",0.64,0,262
"click",0.642,0.002,4757
"principal",0.648,0.008,13533
"lesions",0.67,0.03,1236
"vault",0.65,0.01,333
"tissues",0.642,0.004,892
"ratably",0.636,0,1688
"refueling",0.648,0.012,1203
"reagent",0.676,0.04,1064
"endometriosis",0.654,0.018,294
"saas",0.648,0.012,997
"tranches",0.648,0.012,1481
"alliance",0.638,0.004,4401
"microcontrollers",0.658,0.024,1171
"allied",0.658,0.024,1137
"uniquely",0.636,0.002,7947
"whose",0.636,0.002,5662
"gold",0.742,0.108,10786
"geos",0.634,0,602
"reasonable",0.634,0.002,40763
"intended",0.634,0.002,13908
"supplemental",0.636,0.004,14711
"tissue",0.692,0.06,6931
"smelter",0.652,0.02,1187
"multiplex",0.634,0.002,507
"skylanders",0.654,0.022,202
"concentrator",0.664,0.032,704
"nonathletic",0.654,0.022,218
"search",0.68,0.05,19410
"rebalancing",0.644,0.014,2747
"receptors",0.632,0.002,687
"pegylated",0.63,0,214
"enabling",0.63,0,15310
"stacking",0.696,0.066,1433
"attendees",0.638,0.008,1832
"genotyping",0.66,0.03,436
"field",0.666,0.038,56011
"pro",0.678,0.05,32961
"maximum",0.63,0.002,8028
"conjunction",0.63,0.002,11057
"permitting",0.648,0.02,5330
"islands",0.648,0.02,528
"netgear",0.628,0,217
"fibre",0.648,0.02,197
"remarks",0.632,0.006,134527
"authorities",0.628,0.002,4773
"connect",0.626,0,10533
"inaudible",0.692,0.066,11654
"inds",0.626,0,296
"yield",0.664,0.04,59753
"impaired",0.654,0.03,4150
"cpcs",0.624,0,279
"convertible",0.642,0.018,12294
"win",0.65,0.026,50879
"vertical",0.648,0.024,27437
"publishers",0.648,0.024,2527
"mrm",0.676,0.052,294
"deposition",0.694,0.072,1323
"demonstrate",0.622,0,21834
"conducting",0.624,0.002,4857
"demonstration",0.628,0.006,3468
"omecamtiv",0.68,0.058,505
"drill",0.644,0.022,23492
"remote",0.63,0.008,8293
"feasibility",0.63,0.008,2061
"groundwater",0.65,0.028,522
"related",0.634,0.014,300552
"immediately",0.624,0.004,17364
"contextual",0.622,0.002,398
"announcement",0.624,0.004,26868
"warrants",0.702,0.082,4515
"staffing",0.69,0.07,15686
"quota",0.64,0.02,3141
"mouse",0.62,0,779
"antigen",0.65,0.03,1455
"broadcasters",0.632,0.012,1145
"resection",0.62,0,276
"superiority",0.62,0,1376
"transcatheter",0.68,0.06,694
"legislation",0.658,0.04,13517
"valuable",0.618,0,15921
"cpus",0.618,0,219
"gas",0.712,0.094,140282
"ocular",0.62,0.002,913
"nonutility",0.716,0.1,685
"hand",0.618,0.002,56181
"impairments",0.652,0.036,7211
"grant",0.668,0.052,5547
"inflections",0.636,0.02,537
"imaging",0.676,0.06,7603
"adopters",0.626,0.01,2163
"hypoglycemia",0.616,0,293
"reporting",0.618,0.004,42499
"ascending",0.634,0.02,732
"firewalls",0.614,0,410
"options",0.624,0.01,46264
"judgment",0.618,0.004,6184
"stem",0.618,0.004,2983
"checkpoint",0.654,0.04,2290
"largest",0.622,0.01,89306
"financials",0.616,0.004,27179
"severity",0.674,0.062,7982
"methods",0.616,0.004,4857
"failures",0.616,0.004,1814
"hyperscale",0.612,0,1350
"shippable",0.62,0.008,465
"midpoint",0.628,0.016,34805
"breakdown",0.616,0.004,12657
"placements",0.656,0.044,6983
"sessions",0.614,0.002,2463
"transcoding",0.614,0.002,222
"circumstances",0.61,0,16140
"experiments",0.61,0,1229
"maintenance",0.656,0.046,62265
"loan",0.722,0.112,169062
"termination",0.636,0.026,7895
"implementations",0.644,0.034,4764
"adjuvant",0.654,0.044,1047
"opinion",0.608,0,14605
"cognitive",0.608,0,1393
"unique",0.626,0.018,63467
"casino",0.724,0.116,5013
"realizations",0.616,0.008,3775
"virus",0.672,0.064,6959
"might",0.616,0.01,230773
"tubes",0.626,0.02,1473
"rehearing",0.626,0.02,427
"attention",0.606,0,34505
"referred",0.612,0.006,13746
"recommendations",0.61,0.004,2885
"exhibition",0.642,0.036,598
"metabolism",0.614,0.008,606
"tomorrow",0.61,0.006,8279
"reo",0.65,0.046,946
"announcing",0.604,0,10555
"expressions",0.604,0,2783
"rider",0.656,0.052,1923
"follows",0.608,0.006,13256
"many",0.614,0.012,295089
"offering",0.604,0.002,79228
"diagnosed",0.608,0.006,3157
"disorder",0.648,0.046,2113
"substitute",0.608,0.006,4794
"fundraising",0.666,0.064,1269
"gynecology",0.606,0.004,273
"distributable",0.668,0.066,1587
"results",0.608,0.008,746525
"studying",0.6,0,2841
"platelets",0.624,0.024,732
"gpus",0.602,0.002,257
"function",0.6,0,38753
"poster",0.604,0.004,1400
"influenza",0.674,0.074,1200
"critical",0.608,0.01,51078
"minimally",0.602,0.004,1905
"billed",0.68,0.082,3303
"confirmed",0.6,0.002,5167
"cardiovascular",0.628,0.03,3289
"nonprofit",0.618,0.02,1002
"microarray",0.626,0.028,306
"consider",0.596,0,51078
"intend",0.596,0,33438
"horizontal",0.624,0.028,11506
"cardiac",0.642,0.046,2667
"evaluations",0.628,0.032,2304
"placed",0.602,0.006,15155
"approvals",0.604,0.008,12290
"deposit",0.678,0.082,53762
"licensees",0.656,0.06,3352
"virtual",0.654,0.058,11997
"divestments",0.598,0.002,630
"annuity",0.664,0.07,8442
"privacy",0.604,0.01,1809
"applicability",0.596,0.002,1014
"urine",0.612,0.018,679
"cable",0.668,0.074,16322
"radiology",0.612,0.018,1003
"agilent",0.594,0,242
"rsv",0.606,0.012,235
"patron",0.644,0.05,360
"sensing",0.606,0.014,3735
"disc",0.636,0.044,1407
"recording",0.594,0.002,6840
"slate",0.61,0.018,3633
"protocols",0.618,0.026,4857
"agonist",0.594,0.002,892
"failure",0.632,0.042,6015
"downloaded",0.59,0,1376
"preparing",0.594,0.004,10765
"studied",0.592,0.002,2382
"netbooks",0.624,0.034,454
"anticancer",0.59,0,279
"educate",0.588,0,3709
"seismic",0.626,0.038,5093
"breakout",0.59,0.002,6823
"hire",0.6,0.012,12113
"durations",0.592,0.004,1306
"fusion",0.604,0.016,1840
"site",0.626,0.04,39534
"implementation",0.614,0.028,35391
"comms",0.638,0.052,784
"mecarbil",0.662,0.076,461
"preliminary",0.592,0.008,14545
"offered",0.588,0.004,10903
"stockholders",0.622,0.038,9584
"theaters",0.694,0.11,4088
"microrna",0.584,0,249
"provision",0.636,0.052,36882
"conclusion",0.584,0,17234
"retained",0.594,0.01,6809
"campaigns",0.592,0.01,8524
"limitations",0.582,0,5204
"permitted",0.598,0.016,2391
"backhaul",0.586,0.004,2130
"intercept",0.59,0.008,999
"bioavailability",0.582,0,314
"calcified",0.582,0,229
"personnel",0.61,0.028,17439
"determination",0.584,0.002,4881
"bundle",0.596,0.014,4851
"monster",0.584,0.002,696
"junkets",0.582,0,198
"dyskinesia",0.626,0.044,630
"claims",0.676,0.096,32816
"account",0.62,0.04,67132
"decided",0.582,0.002,22507
"discussing",0.58,0,21218
"intelligent",0.582,0.002,3697
"breathing",0.642,0.062,970
"concentrates",0.58,0,523
"lime",0.596,0.016,467
"guys",0.606,0.026,257351
"hotel",0.688,0.108,12538
"weekly",0.61,0.03,9013
"modification",0.606,0.026,3815
"boxes",0.614,0.034,5919
"ultracapacitor",0.58,0,210
"rooftop",0.606,0.026,929
"screening",0.682,0.104,6903
"life",0.654,0.076,56153
"burden",0.58,0.002,5368
"crudes",0.6,0.022,1667
"orally",0.584,0.006,572
"proceedings",0.586,0.008,2633
"idle",0.586,0.008,4005
"encryption",0.622,0.044,959
"ttr",0.586,0.008,321
"compiler",0.658,0.08,242
"prove",0.576,0,10018
"roster",0.576,0,1105
"oncologists",0.586,0.01,976
"resales",0.576,0,441
"prospective",0.584,0.008,7986
"often",0.58,0.004,28616
"grade",0.598,0.022,11679
"measurements",0.578,0.002,3054
"geothermal",0.656,0.08,1038
"modular",0.654,0.078,3194
"registrational",0.578,0.002,1024
"paging",0.654,0.08,350
"metrics",0.59,0.016,66550
"allows",0.578,0.004,41432
"integrator",0.582,0.008,1149
"splunk",0.588,0.014,608
"migration",0.598,0.024,12234
"injection",0.618,0.044,4631
"undue",0.574,0,5395
"societies",0.604,0.03,600
"fixation",0.598,0.024,579
"tardive",0.62,0.046,309
"merchants",0.642,0.07,7014
"particular",0.574,0.002,123992
"ongoing",0.59,0.018,106828
"receiving",0.576,0.004,12270
"bill",0.626,0.054,19079
"resellers",0.65,0.078,3283
"consoles",0.624,0.052,1877
"publish",0.572,0,2703
"cure",0.572,0,1967
"enrollments",0.604,0.032,3923
"voltage",0.58,0.008,1316
"semester",0.596,0.024,646
"anemia",0.584,0.012,1504
"dtv",0.578,0.006,239
"assume",0.578,0.008,68527
"coverage",0.602,0.032,35765
"links",0.57,0,1849
"metadata",0.572,0.002,428
"deaths",0.602,0.032,1009
"executive",0.578,0.01,15536
"attend",0.568,0,2898
"integrators",0.584,0.016,1850
"circulating",0.572,0.004,728
"authors",0.568,0,509
"exploratory",0.57,0.002,2113
"experimental",0.568,0,798
"thinprep",0.598,0.03,215
"stroke",0.598,0.03,2036
"able",0.574,0.008,324229
"forms",0.566,0,10655
"nominally",0.576,0.01,758
"cpms",0.574,0.008,490
"amongst",0.566,0,7763
"comply",0.568,0.002,3392
"marrow",0.566,0,615
"hawaiian",0.568,0.002,552
"modulators",0.612,0.046,466
"nonclinical",0.57,0.004,596
"providing",0.57,0.006,79151
"principle",0.568,0.004,3730
"telco",0.634,0.07,2446
"most",0.566,0.002,404303
"engineering",0.612,0.048,33569
"fans",0.582,0.018,4097
"immune",0.656,0.092,6782
"financings",0.564,0,1662
"path",0.566,0.004,35708
"pursue",0.562,0,26194
"principles",0.562,0,8245
"injections",0.586,0.024,1406
"planet",0.562,0,1387
"rec",0.564,0.002,902
"elderly",0.592,0.03,879
"pharmacology",0.562,0,589
"germline",0.572,0.01,292
"sir",0.564,0.002,2351
"redemptions",0.572,0.01,2628
"requiring",0.562,0,4743
"clo",0.596,0.034,1197
"itworks",0.566,0.004,205
"show",0.574,0.014,76911
"consequently",0.566,0.006,5418
"container",0.612,0.052,4373
"reimbursables",0.586,0.026,287
"therefore",0.572,0.012,55305
"deep",0.57,0.01,23715
"photovoltaic",0.566,0.006,439
"vision",0.59,0.032,21686
"participation",0.562,0.004,16707
"write",0.596,0.038,10517
"commercialize",0.56,0.002,2714
"molecules",0.582,0.024,4135
"brain",0.562,0.004,2429
"resell",0.564,0.006,1030
"hereof",0.558,0,689
"hepatitis",0.612,0.054,1898
"concomitant",0.57,0.012,431
"found",0.564,0.008,46775
"salespeople",0.582,0.026,6351
"pneumonia",0.558,0.002,515
"portfolios",0.64,0.084,20188
"tests",0.604,0.048,15661
"appeared",0.556,0,2306
"pilots",0.58,0.024,5653
"prespecified",0.562,0.006,600
"encoding",0.654,0.098,316
"tranche",0.57,0.014,2737
"syed",0.566,0.01,240
"vessel",0.654,0.1,7395
"holdings",0.576,0.022,3567
"investment",0.608,0.054,246375
"replay",0.558,0.004,24123
"fiscal",0.692,0.138,395374
"phone",0.608,0.054,21861
"qualitatively",0.562,0.008,3408
"society",0.568,0.014,2068
"upsells",0.556,0.002,629
"others",0.558,0.006,72264
"one",0.556,0.004,77358
"distributor",0.608,0.056,16207
"properties",0.608,0.056,30756
"licensing",0.658,0.106,21601
"loans",0.694,0.142,143840
"derivative",0.574,0.022,5887
"student",0.694,0.142,14730
"petition",0.574,0.022,955
"immunogenicity",0.57,0.018,520
"oximetry",0.594,0.042,280
"airmax",0.552,0,227
"professional",0.604,0.054,30153
"instruments",0.626,0.076,9320
"databases",0.558,0.008,1399
"morbidity",0.574,0.024,936
"saver",0.58,0.03,375
"fully",0.56,0.012,102866
"declared",0.564,0.016,6279
"scholarships",0.62,0.072,671
"quite",0.562,0.014,177751
"verticals",0.604,0.056,18030
"noninterest",0.642,0.094,18395
"preserving",0.548,0,2708
"custirsen",0.57,0.022,285
"involved",0.554,0.008,29567
"separate",0.55,0.004,28392
"commercializing",0.548,0.002,1324
"gts",0.552,0.006,338
"tomosynthesis",0.572,0.026,284
"adds",0.566,0.02,16921
"explanation",0.548,0.002,5816
"gallons",0.602,0.056,6578
"kit",0.572,0.026,3547
"uterine",0.578,0.032,404
"radiotherapy",0.546,0,295
"keyboard",0.608,0.062,406
"belviq",0.574,0.028,321
"participations",0.564,0.02,613
"over",0.568,0.024,1265169
"later",0.55,0.006,101587
"voice",0.588,0.044,11978
"written",0.61,0.066,19636
"par",0.55,0.006,5367
"issuing",0.55,0.006,4536
"microcontroller",0.602,0.058,1470
"photos",0.55,0.006,1032
"liveperson",0.578,0.034,296
"comparing",0.542,0,12531
"mine",0.59,0.048,11473
"serious",0.544,0.002,8432
"enthusiasm",0.544,0.002,6758
"film",0.62,0.078,6586
"investigation",0.58,0.038,5261
"elagolix",0.582,0.04,338
"since",0.546,0.004,181955
"nights",0.556,0.014,2293
"preceded",0.542,0,634
"shortly",0.54,0,17079
"parameters",0.548,0.008,5898
"genetics",0.54,0,755
"rainbow",0.616,0.076,603
"policy",0.578,0.038,29012
"responses",0.624,0.084,8257
"contingent",0.582,0.042,8170
"handcrafted",0.554,0.014,209
"sickle",0.54,0,710
"antipsychotics",0.54,0,327
"directly",0.54,0.002,50211
"represent",0.548,0.01,37401
"settings",0.538,0,3431
"era",0.544,0.006,2684
"mercury",0.546,0.008,1018
"genres",0.544,0.006,480
"primarily",0.552,0.014,269348
"portion",0.546,0.008,88404
"quickly",0.548,0.01,95664
"weeks",0.552,0.014,92034
"receivable",0.544,0.006,22304
"agency",0.614,0.076,19883
"limitation",0.54,0.002,3716
"bladder",0.54,0.002,1271
"insecticide",0.542,0.004,472
"evidentiary",0.538,0,224
"hemophilia",0.634,0.096,1857
"awareness",0.572,0.036,20538
"connection",0.55,0.014,17038
"refinery",0.588,0.052,8231
"wings",0.612,0.076,2212
"incumbent",0.542,0.006,3175
"haptic",0.606,0.07,557
"mrr",0.538,0.002,194
"genomic",0.642,0.106,1438
"wirelessly",0.536,0,230
"download",0.546,0.012,3649
"adaptive",0.54,0.006,1409
"autologous",0.534,0,511
"ivacaftor",0.534,0,235
"become",0.544,0.01,75727
"comparative",0.548,0.014,6507
"tuned",0.536,0.002,4906
"haptics",0.608,0.074,806
"cybercoders",0.534,0,194
"lien",0.608,0.074,1934
"latency",0.534,0,1271
"contango",0.548,0.014,572
"hope",0.548,0.016,73980
"dependent",0.54,0.008,18478
"extensive",0.532,0,12947
"classes",0.568,0.036,9159
"court",0.564,0.032,7530
"advances",0.566,0.034,7094
"inflammation",0.532,0,1708
"resident",0.534,0.002,1142
"founders",0.544,0.012,761
"charger",0.554,0.022,557
"torics",0.532,0,191
"respect",0.558,0.026,89181
"major",0.554,0.022,140030
"replaced",0.538,0.006,7798
"cli",0.532,0,372
"kilo",0.542,0.01,343
"differentials",0.55,0.02,4735
"suppose",0.536,0.006,4379
"leak",0.578,0.048,1122
"algorithms",0.534,0.004,2506
"suited",0.532,0.002,3039
"wholesaler",0.542,0.012,1531
"aat",0.53,0,356
"mrna",0.53,0,298
"settlement",0.602,0.074,31007
"partial",0.53,0.002,8142
"interaction",0.542,0.014,5083
"headroom",0.548,0.02,1991
"rheumatoid",0.528,0,651
"hematological",0.53,0.002,319
"hme",0.532,0.004,202
"deposits",0.65,0.122,57727
"viewing",0.54,0.012,5492
"embedded",0.548,0.02,19665
"pipes",0.538,0.01,1880
"producing",0.536,0.01,22483
"signing",0.536,0.01,9270
"informed",0.526,0,5276
"invoicing",0.54,0.014,1037
"denied",0.53,0.004,870
"laptop",0.528,0.002,845
"injunction",0.54,0.014,759
"incurred",0.538,0.012,29106
"establishing",0.532,0.006,7186
"statistical",0.552,0.026,3757
"innerwear",0.572,0.046,435
